understat_match_id,player_id,player_name,team_name,opponent_team,is_home,position,position_order,minutes,goals,assists,shots,xG,xA,key_passes,yellow_cards,red_cards,date,home_team,away_team,temperature,apparent_temperature,humidity,rain,wind,weather_code,heavy_rain_flag,strong_wind_flag,freezing_flag,heatwave_flag,storm_flag,extreme_weather_flag,rain_flag,cold_flag,hot_flag,windy_flag,humidity_flag,apparent_cold_flag,apparent_hot_flag,apparent_temperature_gap,match_result,goal_difference,total_goals,home_team_strength_proxy,away_team_strength_proxy,match_importance_proxy,seasonal_indicator,season_year_start,season_progress,team_strength_proxy,team_points,team_goal_difference
11648,4068,Florin Andone,Brighton,Watford,0,Sub,17,25,1,0,1,0.3645960092544555,0.0,0,0,0,2019-08-10,Watford,Brighton,17.7,13.7,73,2.2,44.6,53,0,0,0,0,0,0,1,0,0,1,0,0,0,-4.0,loss,-3,3,0.0,0.0,0.0,summer,2019,0.0157894736842105,0.0,3,3
11648,5245,Bernardo,Brighton,Watford,0,Sub,17,1,0,0,0,0.0,0.0,0,0,0,2019-08-10,Watford,Brighton,17.7,13.7,73,2.2,44.6,53,0,0,0,0,0,0,1,0,0,1,0,0,0,-4.0,loss,-3,3,0.0,0.0,0.0,summer,2019,0.0157894736842105,0.0,3,3
11648,3621,Neal Maupay,Brighton,Watford,0,Sub,17,25,1,0,1,0.3946560025215149,0.0,0,0,0,2019-08-10,Watford,Brighton,17.7,13.7,73,2.2,44.6,53,0,0,0,0,0,0,1,0,0,1,0,0,0,-4.0,loss,-3,3,0.0,0.0,0.0,summer,2019,0.0157894736842105,0.0,3,3
11643,1257,Alisson,Liverpool,Norwich City,1,GK,1,38,0,0,0,0.0,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,3,3
11643,1791,Trent Alexander-Arnold,Liverpool,Norwich City,1,DR,2,90,0,1,2,0.1754920035600662,1.0556999444961548,3,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,3,3
11643,987,Joseph Gomez,Liverpool,Norwich City,1,DC,3,90,0,0,0,0.0,0.0220336001366376,1,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,3,3
11643,833,Virgil van Dijk,Liverpool,Norwich City,1,DC,3,90,1,0,1,0.1053159981966018,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,3,3
11643,1688,Andrew Robertson,Liverpool,Norwich City,1,DL,4,90,0,0,2,0.0668549984693527,0.045728400349617,1,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,3,3
11643,771,Georginio Wijnaldum,Liverpool,Norwich City,1,MC,9,90,0,0,0,0.0,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,3,3
11643,605,Jordan Henderson,Liverpool,Norwich City,1,MC,9,90,0,0,2,0.2322130054235458,0.0,0,0,0,2019-08-09,Liverpool,Norwich City,18.8,17.1,81,13.4,28.7,63,1,0,0,0,0,1,1,0,0,0,0,0,0,-1.6999999999999993,win,3,5,0.0,0.0,0.0,summer,2019,0.0026315789473684,0.0,3,3
