player_id,player_name,primary_team,condition,off_appearances,on_appearances,off_minutes,on_minutes,off_xgi_per90,on_xgi_per90,off_goal_involvements_per90,on_goal_involvements_per90,off_team_points,on_team_points,sample_balance
8934,Trincão,Wolverhampton Wanderers,rain,6,22,213.0,1146.0,0.48110142533837896,0.3102068191989085,0.8450704225352113,0.07853403141361257,0.6666666666666666,1.3636363636363635,0.18586387434554974
8934,Trincão,Wolverhampton Wanderers,cold,11,17,679.0,680.0,0.41878111026797094,0.25532241842216424,0.1325478645066274,0.2647058823529412,0.9090909090909091,1.411764705882353,0.9985294117647059
8940,Antonee Robinson,Fulham,rain,35,65,2998.0,5538.0,0.04997521620542005,0.10625284105611968,0.03002001334222815,0.09750812567713976,1.2285714285714286,1.123076923076923,0.5413506681112314
8940,Antonee Robinson,Fulham,cold,42,58,3711.0,4825.0,0.0608082642220111,0.10623719449217761,0.024252223120452707,0.11191709844559584,1.2142857142857142,1.1206896551724137,0.7691191709844559
8941,Jacob Ramsey,Aston Villa,rain,26,81,1682.0,4903.0,0.23367788661470662,0.3023129009324301,0.267538644470868,0.312053844584948,1.8846153846153846,1.4320987654320987,0.34305527228227617
8941,Jacob Ramsey,Aston Villa,cold,42,65,2757.0,3828.0,0.271128322361635,0.29461483119295023,0.2611534276387378,0.329153605015674,1.2857142857142858,1.7076923076923076,0.7202194357366771
8942,Aaron Hickey,Brentford,rain,12,23,891.0,1816.0,0.040180585488225465,0.03875548194371784,0.10101010101010102,0.0,1.4166666666666667,1.3478260869565217,0.4906387665198238
8942,Aaron Hickey,Brentford,cold,25,10,2038.0,669.0,0.04105165595292925,0.03365856808330442,0.04416094210009813,0.0,1.36,1.4,0.3282630029440628
8961,Rúben Dias,Manchester City,rain,35,82,2958.0,6851.0,0.1319291195822747,0.10738044798155583,0.060851926977687626,0.06568384177492337,2.4,2.4390243902439024,0.4317617866004963
8961,Rúben Dias,Manchester City,cold,53,64,4489.0,5320.0,0.12357036207401555,0.10736887772476536,0.020049008687903765,0.10150375939849625,2.2830188679245285,2.546875,0.843796992481203
8965,Vladimir Coufal,West Ham United,rain,36,89,3137.0,7431.0,0.17073745545086524,0.14714113245261354,0.14344915524386356,0.16955995155429957,1.3611111111111112,1.4382022471910112,0.4221504508141569
8965,Vladimir Coufal,West Ham United,cold,56,69,4754.0,5814.0,0.13876197470385745,0.16672423895125507,0.17038283550694153,0.15479876160990713,1.1964285714285714,1.5942028985507246,0.8176814585483316
8966,Filip Krovinovic,West Bromwich Albion,rain,1,10,9.0,528.0,0.0,0.06606082225599404,0.0,0.0,1.0,0.5,0.017045454545454544
8966,Filip Krovinovic,West Bromwich Albion,cold,5,6,343.0,194.0,0.05909104082114316,0.07531900592532347,0.0,0.0,0.4,0.6666666666666666,0.565597667638484
8970,Sékou Mara,Southampton,rain,8,14,190.0,320.0,0.33560165086467003,0.3939012308546806,0.9473684210526315,0.28125,0.5,0.8571428571428571,0.59375
8970,Sékou Mara,Southampton,cold,14,8,329.0,181.0,0.45867969194217645,0.21495629220336496,0.547112462006079,0.49723756906077343,0.6428571428571429,0.875,0.5501519756838906
8973,Lorenz Assignon,Burnley,rain,6,9,449.0,800.0,0.16726211995251458,0.1855491769267246,0.40089086859688194,0.1125,0.6666666666666666,0.7777777777777778,0.56125
8973,Lorenz Assignon,Burnley,cold,6,9,490.0,759.0,0.04482008777178668,0.26558391355979344,0.0,0.3557312252964427,0.16666666666666666,1.1111111111111112,0.6455862977602108
8981,Jéremy Doku,Manchester City,rain,8,21,503.0,1113.0,0.521610884169935,0.5119147565406608,0.3578528827037773,0.7277628032345014,2.125,2.4761904761904763,0.4519317160826595
8981,Jéremy Doku,Manchester City,cold,12,17,648.0,968.0,0.5357767765720685,0.5009793879633601,0.5555555555555556,0.6508264462809917,2.3333333333333335,2.411764705882353,0.6694214876033058
8992,Hakim Ziyech,Chelsea,rain,25,39,1270.0,1846.0,0.5137711899413719,0.45448507077362327,0.4251968503937008,0.4387865655471289,1.72,1.358974358974359,0.6879739978331527
8992,Hakim Ziyech,Chelsea,cold,25,39,783.0,2333.0,0.33575157774077047,0.5266075295767799,0.574712643678161,0.3857693956279469,1.28,1.641025641025641,0.33561937419631377
9017,Malo Gusto,Chelsea,rain,7,20,356.0,1398.0,0.5005897943642033,0.3365444162532751,0.25280898876404495,0.3218884120171674,2.2857142857142856,1.65,0.25464949928469244
9017,Malo Gusto,Chelsea,cold,16,11,1066.0,688.0,0.37121502500845155,0.36770907566384514,0.33771106941838647,0.2616279069767442,1.5625,2.1818181818181817,0.6454033771106942
9021,Pape Sarr,Tottenham Hotspur,rain,12,33,745.0,1596.0,0.11906178633138634,0.3107931846192568,0.12080536912751677,0.3383458646616541,2.0,1.606060606060606,0.4667919799498747
9021,Pape Sarr,Tottenham Hotspur,cold,24,21,1361.0,980.0,0.27792983126609655,0.21067801338373393,0.19838354151359294,0.3673469387755102,1.7916666666666667,1.619047619047619,0.7200587803085966
9040,Conor Gallagher,Chelsea,rain,36,100,2696.0,7457.0,0.2992032565665638,0.25936209325052556,0.23367952522255192,0.28966072146975996,1.3611111111111112,1.21,0.36153949309373745
9040,Conor Gallagher,Chelsea,cold,65,71,4697.0,5456.0,0.3343132663615743,0.21452450457703634,0.2874175005322546,0.26392961876832843,1.323076923076923,1.1830985915492958,0.8608870967741935
9077,James Trafford,Burnley,rain,7,21,630.0,1890.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.47619047619047616,0.3333333333333333
9077,James Trafford,Burnley,cold,12,16,1080.0,1440.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5625,0.75
9086,Rhys Williams,Liverpool,rain,2,7,93.0,568.0,0.0,0.12286985345499613,0.0,0.0,1.5,2.7142857142857144,0.1637323943661972
9086,Rhys Williams,Liverpool,cold,1,8,90.0,571.0,0.0455790981650352,0.11504020652816922,0.0,0.0,3.0,2.375,0.15761821366024517
