player_id,player_name,appearances,minutes,base_xgi,base_goal_involvements,avg_team_strength,baseline_xgi_per90,baseline_goal_involvements_per90,primary_team,team_minutes,rain_player_id,rain_player_name,rain_primary_team,rain_off_appearances,rain_on_appearances,rain_off_minutes,rain_on_minutes,rain_off_xgi_per90,rain_on_xgi_per90,rain_off_goal_involvements_per90,rain_on_goal_involvements_per90,rain_off_team_points,rain_on_team_points,rain_sample_balance,cold_player_id,cold_player_name,cold_primary_team,cold_off_appearances,cold_on_appearances,cold_off_minutes,cold_on_minutes,cold_off_xgi_per90,cold_on_xgi_per90,cold_off_goal_involvements_per90,cold_on_goal_involvements_per90,cold_off_team_points,cold_on_team_points,cold_sample_balance,strength_normalizer,rain_xgi_delta,cold_xgi_delta,rain_points_delta,cold_points_delta,rain_relative_xgi_delta,cold_relative_xgi_delta,rain_sensitivity_component,cold_sensitivity_component,player_climate_index,player_climate_label
11720,Jacob Brown,19,1031,3.921229019761085,2,0.7673684210526315,0.34229933247186967,0.17458777885548013,Luton Town,1031,11720,Jacob Brown,Luton Town,7,12,391.0,640.0,0.5135213425549704,0.23769338568672535,0.4603580562659847,0.0,1.5714285714285714,0.4166666666666667,0.6109375,11720,Jacob Brown,Luton Town,8,11,445.0,586.0,0.46036276681704463,0.2526436528070184,0.0,0.30716723549488056,0.5,1.0909090909090908,0.7593856655290102,1.0,-0.275827956868245,-0.20771911401002624,-1.1547619047619047,0.5909090909090908,-0.8058092163849391,-0.6068347037372522,41.51580828136692,27.770231342781486,34.6430198120742,highly affected
767,Jack Colback,11,480,0.2822478041052817,0,1.0372727272727271,0.05292146326974032,0.0,Nottingham Forest,480,767,Jack Colback,Nottingham Forest,6,5,331.0,149.0,0.07023806748433414,0.01445303377289096,0.0,0.0,1.1666666666666667,1.6,0.4501510574018127,767,Jack Colback,Nottingham Forest,6,5,223.0,257.0,0.1042547100328009,0.008379385339146898,0.0,0.0,1.1666666666666667,1.6,0.867704280155642,1.0372727272727271,-0.05578503371144318,-0.09587532469365401,0.43333333333333335,0.43333333333333335,-0.5578503371144318,-0.9587532469365401,15.065979607596407,52.5165150935273,33.791247350561854,highly affected
1801,Pontus Jansson,49,4049,5.350730527192353,5,1.274013605442177,0.11893448936708122,0.1111385527290689,Brentford,4049,1801,Pontus Jansson,Brentford,16,33,1365.0,2684.0,0.1942873224206678,0.0806123518416916,0.13186813186813187,0.10059612518628912,0.6875,1.4545454545454546,0.5085692995529061,1801,Pontus Jansson,Brentford,25,24,2134.0,1915.0,0.16345982350786095,0.06931722406346554,0.12652296157450796,0.09399477806788512,1.36,1.0416666666666667,0.8973758200562324,1.274013605442177,-0.11367497057897619,-0.09414259944439542,0.7670454545454546,-0.31833333333333336,-0.9557780185033462,-0.7915500368764544,23.64542826996899,41.27027888708616,32.457853578527576,highly affected
12509,Daiki Hashioka,10,583,0.6190619673579929,0,0.756,0.09556702755097661,0.0,Luton Town,583,12509,Daiki Hashioka,Luton Town,1,9,90.0,493.0,0.36673659086227406,0.04606345615540505,0.0,0.0,0.0,0.4444444444444444,0.18255578093306288,12509,Daiki Hashioka,Luton Town,5,5,406.0,177.0,0.11748482688821006,0.04529230138760496,0.0,0.0,0.6,0.2,0.43596059113300495,1.0,-0.320673134706869,-0.07219252550060509,0.4444444444444444,-0.39999999999999997,-3.20673134706869,-0.7219252550060509,40.16715514509685,23.775009629371848,31.971082387234347,highly affected
10041,Yasser Larouci,11,531,0.5690794168040153,0,0.7454545454545454,0.09645413844135853,0.0,Sheffield United,531,10041,Yasser Larouci,Sheffield United,6,5,275.0,256.0,0.17132650041444725,0.016024843353079618,0.0,0.0,0.16666666666666666,0.2,0.9309090909090909,10041,Yasser Larouci,Sheffield United,8,3,393.0,138.0,0.05815499128048652,0.20552344883427665,0.0,0.0,0.125,0.3333333333333333,0.3511450381679389,1.0,-0.15530165706136762,0.14736845755379013,0.033333333333333354,0.20833333333333331,-1.553016570613676,1.4736845755379013,100.88990404386816,-36.95494401958301,31.967480012142573,highly affected
8821,Donny van de Beek,42,1189,3.5938360420987,4,1.510952380952381,0.27203132362395543,0.3027754415475189,Manchester United,703,8821,Donny van de Beek,Manchester United,15,27,382.0,807.0,0.7321839743532748,0.05421433158108063,0.9424083769633509,0.0,1.2,1.7407407407407407,0.47335811648079307,8821,Donny van de Beek,Manchester United,13,29,156.0,1033.0,0.6317529461991327,0.21770743870456757,1.1538461538461537,0.17424975798644723,1.0,1.793103448275862,0.1510164569215876,1.510952380952381,-0.6779696427721942,-0.41404550749456515,0.5407407407407407,0.7931034482758621,-2.492248443085145,-1.5220508505370658,52.960756964170265,9.85611084082335,31.408433902496807,highly affected
11709,Milos Kerkez,28,1982,3.088790810666978,1,1.1328571428571428,0.14025790764885368,0.045408678102926335,Bournemouth,1982,11709,Milos Kerkez,Bournemouth,10,18,658.0,1324.0,0.2641861341854042,0.07866819989881572,0.0,0.06797583081570997,1.2,1.1111111111111112,0.49697885196374625,11709,Milos Kerkez,Bournemouth,15,13,1069.0,913.0,0.17391575230294234,0.1008491059673413,0.0,0.09857612267250822,0.7333333333333333,1.6153846153846154,0.8540692235734331,1.1328571428571428,-0.18551793428658847,-0.07306664633560105,-0.0888888888888888,0.8820512820512821,-1.3226914431879784,-0.5209449332334897,41.008026932686136,20.842243029781024,30.92513498123358,highly affected
7278,Imran Louza,20,1443,2.0056261057034126,0,0.7659999999999999,0.12509102530374713,0.0,Watford,1443,7278,Imran Louza,Watford,7,13,472.0,971.0,0.2192177658829585,0.07933631721580921,0.0,0.0,0.5714285714285714,0.46153846153846156,0.486096807415036,7278,Imran Louza,Watford,6,14,408.0,1035.0,0.2088022707304095,0.09209180971526577,0.0,0.0,0.0,0.7142857142857143,0.39420289855072466,1.0,-0.1398814486671493,-0.11671046101514372,-0.10989010989010983,0.7142857142857143,-1.118237286228072,-0.9330042721429963,38.58418254959508,22.929774201080445,30.75697837533776,highly affected
463,Junior Stanislas,19,758,2.9047853844240303,3,0.9421052631578947,0.3448953622667054,0.3562005277044855,Bournemouth,758,463,Junior Stanislas,Bournemouth,6,13,237.0,521.0,0.5672312180122618,0.24375601905807415,0.37974683544303794,0.345489443378119,1.0,0.38461538461538464,0.45489443378119004,463,Junior Stanislas,Bournemouth,12,7,538.0,220.0,0.4269891204727903,0.1441388081081888,0.5018587360594795,0.0,0.8333333333333334,0.14285714285714285,0.40892193308550184,1.0,-0.3234751989541877,-0.2828503123646015,-0.6153846153846154,-0.6904761904761905,-0.9378937334160102,-0.8201047138055604,32.66433507837456,26.29862492872351,29.481480003549038,highly affected
11713,Amari&#039;i Bell,21,1724,0.8442267687059934,0,0.9428571428571428,0.044072163099500815,0.0,Luton Town,1724,11713,Amari&#039;i Bell,Luton Town,7,14,619.0,1105.0,0.10701287147379888,0.008813974426477729,0.0,0.0,1.5714285714285714,0.5,0.5601809954751131,11713,Amari&#039;i Bell,Luton Town,8,13,650.0,1074.0,0.0702060022463019,0.028255593783466645,0.0,0.0,0.5,1.0769230769230769,0.6052141527001862,1.0,-0.09819889704732115,-0.04195040846283525,-1.0714285714285714,0.5769230769230769,-0.9819889704732115,-0.4195040846283525,44.50834836900191,14.280666527551247,29.394507448276578,highly affected
6891,Ryan Fredericks,60,3619,4.844232154078781,5,1.227472222222222,0.12046999001577516,0.12434374136501795,West Ham United,3095,6891,Ryan Fredericks,West Ham United,16,44,1121.0,2498.0,0.21525544927760387,0.07793416141989444,0.2408563782337199,0.07205764611689351,1.0625,1.1590909090909092,0.4487590072057646,6891,Ryan Fredericks,West Ham United,30,30,2002.0,1617.0,0.1554273479207829,0.07718945165719412,0.13486513486513488,0.11131725417439704,1.1333333333333333,1.1333333333333333,0.8076923076923077,1.227472222222222,-0.13732128785770942,-0.07823789626358876,0.09659090909090917,0.0,-1.1398796317632933,-0.6494388872560192,28.818352535231796,29.913732371255406,29.3660424532436,highly affected
887,Erik Pieters,56,3861,4.575693059712647,6,1.1874702380952382,0.10665951188141368,0.13986013986013987,Burnley,3861,887,Erik Pieters,Burnley,15,41,892.0,2969.0,0.048301715243006305,0.12419240329315478,0.0,0.18187942068036375,1.1333333333333333,1.1951219512195121,0.30043785786460087,887,Erik Pieters,Burnley,24,32,1588.0,2273.0,0.2146504190222592,0.03121315880633111,0.28337531486146095,0.03959524857017158,1.2083333333333333,1.15625,0.6986361636603607,1.1874702380952382,0.07589068805014848,-0.1834372602159281,0.06178861788617884,-0.05208333333333326,0.7115229266614811,-1.7198396746825315,-12.757731172970448,71.13595251665383,29.18911067184169,highly affected
5065,Diego Rico,27,2346,2.919571590609847,4,0.8472222222222222,0.11200402521521154,0.1534526854219949,Bournemouth,2346,5065,Diego Rico,Bournemouth,10,17,835.0,1511.0,0.11588333154509876,0.10986026559545253,0.32335329341317365,0.05956320317670417,1.2,1.0,0.5526141628060887,5065,Diego Rico,Bournemouth,15,12,1350.0,996.0,0.15828865909328058,0.0492688286937324,0.26666666666666666,0.0,1.3333333333333333,0.75,0.7377777777777778,1.0,-0.006023065949646231,-0.10901983039954818,-0.19999999999999996,-0.5833333333333333,-0.053775441892138565,-0.9733563609885508,3.1854232816647907,54.57215221342353,28.87878774754416,highly affected
8646,Wout Faes,31,2790,1.6714545292779794,3,1.0458064516129033,0.05391788804122514,0.0967741935483871,Leicester City,2790,8646,Wout Faes,Leicester City,13,18,1170.0,1620.0,0.10319716053513377,0.01832730235118003,0.15384615384615385,0.05555555555555555,1.1538461538461537,0.9444444444444444,0.7222222222222222,8646,Wout Faes,Leicester City,13,18,1170.0,1620.0,0.06439555407716675,0.0463506847930451,0.15384615384615385,0.05555555555555555,1.3846153846153846,0.7777777777777778,0.7222222222222222,1.0458064516129033,-0.08486985818395373,-0.018044869284121655,-0.20940170940170932,-0.6068376068376068,-0.8486985818395373,-0.18044869284121653,42.47322620224524,12.913861780461772,27.693543991353508,highly affected
9738,Patson Daka,53,2328,13.727253157645462,16,1.2158490566037736,0.5306927767130978,0.6185567010309279,Leicester City,2328,9738,Patson Daka,Leicester City,24,29,966.0,1362.0,0.7657818286245839,0.36395560773622876,0.9316770186335404,0.39647577092511016,1.0,0.9655172413793104,0.7092511013215859,9738,Patson Daka,Leicester City,29,24,1225.0,1103.0,0.6392256661337248,0.4101553428597268,0.8081632653061225,0.40797824116047143,1.0689655172413792,0.875,0.9004081632653061,1.2158490566037736,-0.4018262208883551,-0.22907032327399796,-0.03448275862068961,-0.19396551724137923,-0.7571729605537664,-0.4316439441530925,31.11930060005097,23.812480965192513,27.46589078262174,highly affected
1734,Sofiane Boufal,20,746,3.712809546850621,2,1.1145,0.44792608474069157,0.24128686327077747,Southampton,746,1734,Sofiane Boufal,Southampton,6,14,294.0,452.0,0.5559042328968643,0.3776925104975172,0.6122448979591837,0.0,1.6666666666666667,0.6428571428571429,0.6504424778761062,1734,Sofiane Boufal,Southampton,9,11,406.0,340.0,0.5657325601526374,0.30725129351348557,0.4433497536945813,0.0,1.1111111111111112,0.8181818181818182,0.8374384236453202,1.1145,-0.17821172239934713,-0.25848126663915183,-1.0238095238095237,-0.29292929292929293,-0.39785966584758176,-0.5770623222105695,22.229008450837576,32.5535161553175,27.39126230307754,highly affected
6500,Romain Perraud,49,3472,4.6105931475758535,5,0.9395918367346938,0.11951422329545702,0.12960829493087558,Southampton,3472,6500,Romain Perraud,Southampton,13,36,812.0,2660.0,0.09341756090650268,0.12748057286682205,0.0,0.16917293233082706,0.38461538461538464,0.8888888888888888,0.30526315789473685,6500,Romain Perraud,Southampton,27,22,1825.0,1647.0,0.1737201714250322,0.0594499516886114,0.19726027397260273,0.054644808743169404,0.8518518518518519,0.6363636363636364,0.9024657534246575,1.0,0.03406301196031937,-0.11427021973642082,0.5042735042735043,-0.2154882154882155,0.2850122020716355,-0.9561223474960613,-7.629621962576172,62.34544457639003,27.357911306906928,highly affected
7470,Mathias Normann,23,1661,3.1256807297468177,3,0.6017391304347826,0.16936259221987573,0.1625526791089705,Norwich City,1661,7470,Mathias Normann,Norwich City,8,15,630.0,1031.0,0.16983764804899687,0.1690723059227406,0.14285714285714285,0.17458777885548013,0.75,0.6,0.6110572259941804,7470,Mathias Normann,Norwich City,9,14,720.0,941.0,0.26177982357330615,0.09865015165189496,0.25,0.09564293304994687,0.5555555555555556,0.7142857142857143,0.7651434643995749,1.0,-0.0007653421262562576,-0.1631296719214112,-0.15000000000000002,0.15873015873015872,-0.004518956141522969,-0.9631977745689402,1.109879695287258,50.3744003139399,25.742140004613578,highly affected
6050,Davy Pröpper,42,3027,4.982559792697428,3,1.0512698412698414,0.14814350226057763,0.08919722497522299,Brighton,3027,6050,Davy Pröpper,Brighton,13,29,969.0,2058.0,0.15517227040263518,0.14483403854354474,0.09287925696594426,0.08746355685131195,1.1538461538461537,1.1724137931034482,0.4708454810495627,6050,Davy Pröpper,Brighton,19,23,1386.0,1641.0,0.2127465787162254,0.09357929508962835,0.06493506493506493,0.1096892138939671,1.263157894736842,1.0869565217391304,0.8446069469835467,1.0512698412698414,-0.010338231859090441,-0.11916728362659705,0.018567639257294433,-0.17620137299771166,-0.06978525349634279,-0.8044043903929533,2.104730879212091,46.654621537960054,24.379676208586073,highly affected
1217,Moritz Leitner,9,689,0.5817808918654915,0,0.9033333333333332,0.0759946012596433,0.0,Norwich City,689,1217,Moritz Leitner,Norwich City,4,5,300.0,389.0,0.1281989386305213,0.03573418683480168,0.0,0.0,0.0,0.8,0.7712082262210797,1217,Moritz Leitner,Norwich City,8,1,640.0,49.0,0.08181293791858475,0.0,0.0,0.0,0.5,0.0,0.0765625,1.0,-0.09246475179571961,-0.08181293791858475,0.8,-0.5,-0.9246475179571961,-0.8181293791858475,43.747038244475874,4.767474641574152,24.257256443025014,highly affected
1750,Ainsley Maitland-Niles,76,4737,4.526822326704858,2,1.1148026315789472,0.08600675731548178,0.03799873337555415,Arsenal,2106,1750,Ainsley Maitland-Niles,Arsenal,25,51,1737.0,3000.0,0.0912559950733895,0.08296744865365321,0.05181347150259068,0.03,1.32,1.2352941176470589,0.579,1750,Ainsley Maitland-Niles,Arsenal,36,40,1968.0,2769.0,0.14097450134946346,0.04693975830541462,0.09146341463414635,0.0,1.3611111111111112,1.175,0.7107258938244854,1.1148026315789472,-0.008288546419736281,-0.09403474304404884,-0.08470588235294119,-0.18611111111111112,-0.08288546419736281,-0.9403474304404883,3.4533421555437123,43.15184343455741,23.302592795050558,highly affected
5568,Connor Roberts,35,2490,1.6950175426900378,3,0.9011428571428571,0.06126569431409775,0.10843373493975904,Burnley,2490,5568,Connor Roberts,Burnley,11,24,758.0,1732.0,0.1347836843227333,0.02909096196620759,0.11873350923482849,0.10392609699769052,1.5454545454545454,0.6666666666666666,0.4376443418013857,5568,Connor Roberts,Burnley,15,20,1087.0,1403.0,0.07855008178919196,0.04787429788827638,0.0827966881324747,0.12829650748396293,0.4666666666666667,1.3,0.774768353528154,1.0,-0.10569272235652571,-0.030675783900915576,-0.8787878787878788,0.8333333333333334,-1.0569272235652571,-0.30675783900915576,36.225040764194375,10.18023566420052,23.20263821419745,highly affected
11714,Tom Lockyer,14,1185,1.9952233061194418,2,0.6107142857142857,0.15153594730021075,0.1518987341772152,Luton Town,1185,11714,Tom Lockyer,Luton Town,6,8,498.0,687.0,0.11032523789319645,0.18140921263455304,0.0,0.26200873362445415,0.8333333333333334,0.5,0.7248908296943232,11714,Tom Lockyer,Luton Town,7,7,597.0,588.0,0.22646822185073068,0.07545675018004007,0.15075376884422112,0.15306122448979592,0.5714285714285714,0.7142857142857143,0.9849246231155779,1.0,0.07108397474135658,-0.15101147167069062,-0.33333333333333337,0.1428571428571429,0.4690898496878154,-0.9965389358837671,-21.386422358249266,67.29906633329288,22.95632198752181,highly affected
5759,Matteo Guendouzi,24,1744,1.5932030994445079,1,1.4018749999999998,0.08221804985665465,0.051605504587155966,Arsenal,1744,5759,Matteo Guendouzi,Arsenal,8,16,509.0,1235.0,0.13835370902901545,0.059081976562135104,0.1768172888015717,0.0,1.0,1.4375,0.4121457489878543,5759,Matteo Guendouzi,Arsenal,11,13,947.0,797.0,0.11320417703629923,0.04540015470091636,0.09503695881731784,0.0,1.4545454545454546,1.1538461538461537,0.8416050686378036,1.4018749999999998,-0.07927173246688035,-0.06780402233538288,0.4375,-0.30069930069930084,-0.7927173246688035,-0.6780402233538287,15.027671963596747,30.299168446606224,22.663420205101485,highly affected
7184,Tim Ream,58,5043,1.5270489491522308,2,1.1078448275862067,0.027252509503014232,0.03569303985722784,Fulham,5043,7184,Tim Ream,Fulham,24,34,2015.0,3028.0,0.06584195208460757,0.0015729431879843204,0.08933002481389578,0.0,1.4166666666666667,1.0294117647058822,0.6654557463672391,7184,Tim Ream,Fulham,34,24,2959.0,2084.0,0.04117306082655183,0.0074871969471851756,0.03041568097330179,0.04318618042226487,1.1764705882352942,1.2083333333333333,0.7042919905373437,1.1078448275862067,-0.06426900889662325,-0.03368586387936666,-0.3872549019607845,0.0318627450980391,-0.6426900889662325,-0.33685863879366656,29.349540736260142,14.788056700325889,22.068798718293017,highly affected
11710,Simon Adingra,31,2256,8.398755241185425,7,1.3741935483870968,0.3350567250472909,0.27925531914893614,Brighton,2256,11710,Simon Adingra,Brighton,7,24,621.0,1635.0,0.2787640895964442,0.35643759759467675,0.2898550724637681,0.27522935779816515,2.0,0.9583333333333334,0.3798165137614679,11710,Simon Adingra,Brighton,18,13,1221.0,1035.0,0.48139948663313203,0.1624146845677624,0.44226044226044225,0.08695652173913043,1.3888888888888888,0.9230769230769231,0.8476658476658476,1.3741935483870968,0.07767350799823253,-0.3189848020653696,-1.0416666666666665,-0.4658119658119657,0.23182196383991235,-0.9520322328117639,-1.6060799387194835,43.98135451420082,21.187637287740667,highly affected
533,Mark Noble,65,3732,7.7269363803789,8,1.314897435897436,0.18634090949466803,0.19292604501607716,West Ham United,3732,533,Mark Noble,West Ham United,18,47,1243.0,2489.0,0.31752617652838927,0.12082733499771524,0.36202735317779566,0.10847730012053033,1.2777777777777777,1.425531914893617,0.4993973483326637,533,Mark Noble,West Ham United,28,37,1528.0,2204.0,0.22893089932725996,0.15681391109893275,0.17670157068062825,0.20417422867513613,1.4285714285714286,1.3513513513513513,0.6932849364791288,1.314897435897436,-0.19669884153067402,-0.07211698822832721,0.1477541371158393,-0.07722007722007729,-1.0555859261613316,-0.3870164014112573,27.502598790047237,14.691062226412338,21.096830508229786,highly affected
8045,Eric Garcia,19,1158,0.9095168840140102,0,2.1294736842105264,0.07068784072647748,0.0,Manchester City,1158,8045,Eric Garcia,Manchester City,8,11,472.0,686.0,0.1167465864396575,0.038997275162890054,0.0,0.0,2.625,2.0,0.6880466472303207,8045,Eric Garcia,Manchester City,10,9,715.0,443.0,0.11343699370647643,0.001690900815192501,0.0,0.0,2.2,2.3333333333333335,0.6195804195804195,2.1294736842105264,-0.07774931127676746,-0.11174609289128393,-0.625,0.1333333333333333,-0.7774931127676745,-1.1174609289128392,19.60432707792728,22.371197592701034,20.98776233531416,highly affected
111,Jannik Vestergaard,59,4632,4.384666291065512,4,1.1950847457627118,0.08519429322018482,0.07772020725388601,Southampton,4071,111,Jannik Vestergaard,Southampton,17,42,1234.0,3398.0,0.14913711105163902,0.06197315219487157,0.0,0.10594467333725721,1.7058823529411764,1.0,0.3631547969393761,111,Jannik Vestergaard,Southampton,30,29,2263.0,2369.0,0.10169623333218343,0.06943072611446391,0.11931064958020328,0.03799071338117349,1.4,1.0,0.955255382017729,1.1950847457627118,-0.08716395885676745,-0.03226550721771952,-0.7058823529411764,-0.3999999999999999,-0.8716395885676744,-0.3226550721771952,20.685773589236295,21.2506110670367,20.968192328136496,highly affected
5989,Moussa Niakhate,35,2616,2.587842884473502,1,0.8879999999999999,0.08903129189702416,0.034403669724770644,Nottingham Forest,2616,5989,Moussa Niakhate,Nottingham Forest,14,21,1083.0,1533.0,0.12237167491518228,0.06547771407010619,0.0,0.05870841487279843,0.7857142857142857,1.1428571428571428,0.7064579256360078,5989,Moussa Niakhate,Nottingham Forest,16,19,1088.0,1528.0,0.1029584271942868,0.07911458822986334,0.0,0.05890052356020943,1.3125,0.7368421052631579,0.7120418848167539,1.0,-0.056893960845076086,-0.023843838964423464,0.3571428571428571,-0.5756578947368421,-0.5689396084507609,-0.23843838964423464,25.612168671751494,15.983393750027325,20.79778121088941,highly affected
